,Zyka,"Brindavan Building, Evershine Nagar, Near Movietime Cinema,Malad West, Mumbai",,,Malad West, Mumbai,600,3.5,yes,no,no,no,no,no
,Spirit Kitchen and Bar,"AHCL Building, Link Road, Opposite Shimpoli Telephone Exchange,Borivali West, Mumbai",,,Borivali West, Mumbai,1200,3.8,no,no,yes,no,no,no
,Snack & the Beanstock,"Shop 1, Sarvan Mansion, Next to Union Bank, Sonawala Road,Goregaon East, Mumbai",,,Goregaon East, Mumbai,800,4.2,no,no,no,yes,no,no
,Shiro,"Wadia International Center, Bombay Dyeing, Pandhurang Budhkar Marg,Worli, Mumbai",,,Worli, Mumbai,3000,3.8,yes,no,yes,no,yes,no
,Street Gourmet,"2, Aravali Business Park, Sodawala Lane,Borivali West, Mumbai",,,Borivali West, Mumbai,400,3.6,yes,no,no,no,no,no
,Ministry of Games,"Aviour Building, Nirmal Galaxy, LBS Marg,Mulund West, Mumbai",,,Mulund West, Mumbai,650,4.5,no,yes,no,no,no,no
,Sea Lounge - The Taj Mahal Palace,"The Taj Mahal Palace & Tower, Apollo Bunder,Colaba, Mumbai",,,Colaba, Mumbai,3500,4.4,no,no,no,yes,no,no
,Lucky Restaurant,"Hotel Satyabhama, Opposite Amar Theatre, WT Patil Marg, Acharya Nagar,Chembur, Mumbai",,,Chembur, Mumbai,700,3.6,yes,no,no,yes,yes,no
,Shaollin Temple,"Krishna Avtar Building, Plot F/3, Palm Beach Road, Sector 14,CBD-Belapur, Navi Mumbai",,,CBD-Belapur, Mumbai,1000,3.8,yes,yes,no,no,no,no
,Lucky Biryani,"Oshiwara, Andheri West4 & 5, A Wing, Vaibhav Palace, Malad Andheri Link Road,",,,"Oshiwara, Andheri West", Mumbai,800,3.7,yes,no,no,no,no,no
,Cafe Terra - Executive Enclave,"Pali Hill, Bandra WestExecutive Enclave Hotel, Seventh Floor,",,,"Pali Hill, Bandra West", Mumbai,1800,3.6,yes,yes,yes,no,yes,yes
,"Sun, Moon & Potatoes","A/1, Rainbow Industrial Estate, Subhash Nagar, 23rd Road, MIDC, Andheri East,Mahakali, Mumbai",,,Mahakali, Mumbai,1000,3.7,yes,no,yes,no,no,no
,Cafe Heaven,"5, Ganga Niwas, Chincholi Bunder, Opposite Trends Hotel, Link Road,Malad West, Mumbai",,,Malad West, Mumbai,400,3.4,yes,no,no,no,no,no
,Chef's Biryani,"Powai, Mumbai",,,Powai, Mumbai,400,3.8,yes,no,no,no,no,no
,Fusion Dhaba,"16,Wagle Estate, Thane WestThane West Main Road, Near Fire Brigade, Wagle Estate, Wagle Estate",,,"Wagle Estate, Thane West", Mumbai,1000,3.7,yes,no,yes,no,no,no
,AndaMental - The Express Cafe,"Shop 4, Sarkar Corner, Junction of JP Road and Veera Desai Road,Azad NagarMetro Station, Azad Nagar, Mumbai",,,Azad Nagar, Mumbai,550,3.9,yes,no,no,no,no,no
,Almond Flowerr,"Andheri Lokhandwala, Andheri West461, Off Lokhandwala,",,,"Andheri Lokhandwala, Andheri West", Mumbai,1500,4,yes,no,yes,yes,yes,yes
,Ticca Tikka,"Andheri Lokhandwala, Andheri West4, Royal Classic, New link road,",,,"Andheri Lokhandwala, Andheri West", Mumbai,700,3.8,yes,yes,no,no,yes,no
,Bliss Veg Resto,"Sevaram Lalwani road, Opposite Vijay Society Hall,Mulund West, Mumbai",,,Mulund West, Mumbai,150,4.2,yes,no,no,no,no,no
,Bliss Veg Resto,"Sevaram Lalwani road, Opposite Vijay Society Hall,, Mumbai",,,Mulund West, Mumbai,150,4.2,yes,no,no,no,no,no
,Shiv Sagar,"8, Dharam Prem Apartment, Nehru Road,Vile Parle East, Mumbai",,,Vile Parle East, Mumbai,600,3.5,yes,no,no,no,no,no
,B Merwan,"Ali Bhai Remji Road, Opposite Station,Grant RoadEast, Grant Road, Mumbai",,,Grant Road, Mumbai,100,4.5,no,no,no,no,no,no
,Desiklub,"Maker Chamber 5, Jamanala Bajaj Road,Nariman Point, Mumbai",,,Nariman Point, Mumbai,1000,3.7,yes,no,no,no,no,no
,The Laughter Chapter Cafe,"E Wing, Shanti Bhavan, Opposite MCC College, Sarojini Naidu Road,Mulund West, Mumbai",,,Mulund West, Mumbai,500,3.9,yes,no,no,yes,no,no
,The Punjabi's Kitchen and Bar,"First floor, Sanjay Appa Chambers, Charat Singh Colony, HarGobind Ji Marg Road,Chakala, Mumbai",,,Chakala, Mumbai,950,3.7,yes,no,no,yes,yes,no
,Hot Wok,"1, Shop 10, Safal Pride CHS, Opposite Sterling College, Sector 25,Nerul, Navi Mumbai",,,Nerul, Mumbai,500,3.5,yes,no,no,no,no,no
,Daffodils 23,"Daffodils 23 Restaurants, Club Link building. Near Toyota Showroom, Link Road. Chincholi Bunder,Malad West, Mumbai",,,Malad West, Mumbai,1200,3.6,yes,yes,yes,no,yes,no
,Panayaa - Modern Indian Kitchen,"Block 25, Raghuvanshi Mills Compound, SB Road,Lower Parel, Mumbai",,,Lower Parel, Mumbai,1700,3.7,yes,no,no,no,no,no
,The Dock,"1st floor, Above Planet Fashion, Madhyam B Wing, Viva Dwarganga Complex, Bolinj Road,Virar, Mumbai",,,Virar, Mumbai,900,3.4,yes,no,no,no,no,no
,Sigree,"Platinum Techno Park, Behind Raghuleela Mall, Sector 30 A,Vashi, Navi Mumbai",,,Vashi, Mumbai,1800,3.6,yes,no,yes,no,no,no
,Meraki,"Shop 7, Gajanan Appartments, Sector 8A,Airoli, Navi Mumbai",,,Airoli, Mumbai,600,3.3,yes,no,no,no,no,no
,Fat Man's Cafe & Grill,"Tian Building, 48 Gulmohar Road,Juhu, Mumbai",,,Juhu, Mumbai,1500,3.4,yes,yes,yes,no,no,no
,Road House Bluez,"Ground Floor, Tokyo House, Next ToAzad NagarMetro Station, JP Road, Azad Nagar, Mumbai",,,Azad Nagar, Mumbai,1600,3.7,no,yes,yes,yes,yes,no
,Pharaoh Lounge & Gastro Pub,"183 &184, Shahid Bhagat Singh Marg, Guru Nanak Nagar,Chakala, Mumbai",,,Chakala, Mumbai,1700,3.6,no,no,yes,no,yes,no
,Fish N Bait,"Unit 4, Ground Floor, Jet Airways Godrej BKC, G Block, Next to MCA,Bandra Kurla Complex, Mumbai",,,Bandra Kurla Complex, Mumbai,2500,3.8,yes,no,yes,no,yes,no
,Vatavaran,"Shop 2, Ground Floor, Bhawani Industrial Estate, Hare Krishna Road, Tirandaz, IIT Market,Powai, Mumbai",,,Powai, Mumbai,2500,3.4,yes,no,no,no,no,no
,1Tablespoon Pizza Kitchen,"23, Ram Villa, Opposite Sahkari Bhandar,Matunga East, Mumbai",,,Matunga East, Mumbai,800,3.9,yes,no,no,no,no,no
,Frips,"Satra Plaza, Near Palm Beach Galleria, Sector 19 D, Palm Beach Road,Vashi, Navi Mumbai",,,Vashi, Mumbai,850,3.7,no,no,no,no,no,no
,The White Owl - Brewery & Bistro,"Lobby, Tower 2 B, One Indiabulls Center, Senapati Bapat Marg,Lower Parel, Mumbai",,,Lower Parel, Mumbai,2000,4,no,yes,yes,no,yes,no
,Scrumptiious,"Versova, Andheri West9 & 10, Everest Apartment, JP Road, Yari Road,",,,"Versova, Andheri West", Mumbai,800,3.6,yes,no,no,no,no,no
,Chakra,"SakinakaJunction, Andheri Kurla Road, Andheri East, Mumbai",,,Sakinaka, Mumbai,1000,3.8,yes,no,no,no,no,no
,Punjab Depot,"Gala 4,MarolMaroshi Road, Andheri East, Marol, Mumbai",,,Marol, Mumbai,600,4,yes,no,no,no,no,no
,Dum & Curry,"No. 45, Prathmesh Galaxy, Oop. Vijaya Vihar ,Near Hira Panna Market,Powai, Mumbai",,,Powai, Mumbai,700,4,yes,no,no,no,no,no
,Spices & Flavours,"6/8, Rajabahadur Mansion, Hamam Street, Next to Bombay Stock Exchange Building,Fort, Mumbai",,,Fort, Mumbai,1700,3.7,yes,yes,yes,yes,no,no
,On The Go Veg Lounge,"3-A, Prathemesh Pooja, T P S Road,Borivali West, Mumbai",,,Borivali West, Mumbai,1100,3.7,yes,no,no,no,no,no
,Playteria,"Shop Number. 9. Bhagyashree Apartments, Dr. Ambedkar Road,Mulund West, Mumbai",,,Mulund West, Mumbai,500,4,yes,no,no,no,no,no
,Vista - Taj Lands End,"Taj Lands End,Bandstand, Bandra West, Mumbai",,,"Bandstand, Bandra West", Mumbai,5500,3.7,no,no,yes,yes,no,no
,Zazie Bistro & Grill,"25-Atrium, Ground Floor, Satra Plaza,Vashi, Navi Mumbai",,,Vashi, Mumbai,1200,4,yes,yes,no,yes,no,no
,Somethings Fishy - Regenza By Tunga,"Regenza By Tunga, Plot 37, Sector 30 - A,Vashi, Navi Mumbai",,,Vashi, Mumbai,1400,3.9,yes,yes,yes,yes,yes,no
,Pizza Caprina,"2, Arihant Shop Owner Society, Subhash Nagar,Chembur, Mumbai",,,Chembur, Mumbai,650,3.7,yes,no,no,no,no,no
,Utsav,"LBS Marg, Opposite HDFC bank,VikhroliWest, Vikhroli, Mumbai",,,Vikhroli, Mumbai,400,3,yes,no,no,no,no,no
,Hotel Laxmi Next,"IIT Main Gate,Powai, Mumbai",,,Powai, Mumbai,600,3.5,yes,no,yes,no,no,no
,King Chilli Chindian Fusion,"5, 179 A, Gabriel House, Opposite HDFC, Kalina Kurla Road,Santacruz East, Mumbai",,,Santacruz East, Mumbai,700,3.8,yes,no,no,yes,no,no
,Oriental Spice,"Panch Pakhadi, Thane WestShreeji Arcade, Almeda Road,",,,"Panch Pakhadi, Thane West", Mumbai,1000,3.7,yes,no,no,no,no,no
,Maple Restro-Bar,"Manpada, Thane WestShop 6-9, Aggarwal Arcade, Aggarwal Estate Opposite To Acme Ozone,",,,"Manpada, Thane West", Mumbai,800,3.4,yes,yes,yes,no,yes,no
,Durga Restaurant and Bar,"279 B, Nalla Mansion, Opposite Railway Station,Matunga East, Mumbai",,,Matunga East, Mumbai,900,4,yes,no,yes,no,no,no
,Govinda's Restaurant,"Iskcon Hare Krishna Temple,Juhu, Mumbai",,,Juhu, Mumbai,900,4,no,no,no,no,no,no
,Rajwada Thal,"Floor 1, Urban Plaza, GN Block, Next to Asian Hearts Hospital,Bandra Kurla Complex, Mumbai",,,Bandra Kurla Complex, Mumbai,900,3.9,yes,no,no,no,no,no
,Royal Oak Brewery,"Satra Plaza, Sector 19, Palm Beach Road,Vashi, Navi Mumbai",,,Vashi, Mumbai,1500,3.9,no,yes,yes,yes,yes,no
,Eddies Bistro,"Pali Hill, Bandra West6, Silver Croft Building, 16th & 33rd Road Junction,",,,"Pali Hill, Bandra West", Mumbai,1400,3.9,no,no,yes,no,yes,no
,Spukies,"Shop 6, Mukadam Compound, Off Film City Road, Gokuldham,Goregaon East, Mumbai",,,Goregaon East, Mumbai,600,4.2,yes,no,no,no,no,no
,Cafe Junction,"Ground Floor, Sarthak Building, Ursekarwadi, Ramnagar,Dombivali East, Mumbai",,,Dombivali East, Mumbai,500,4,no,no,no,no,no,no
,Gabbar's Grill & Fry,"Oshiwara, Andheri West2A, Vaibhav Palace , Opposite Mega Mall, Off New Link Road,",,,"Oshiwara, Andheri West", Mumbai,750,4.2,yes,no,no,no,no,no
,Thug-Lyf,"Basement, Daffodils 23. Club Link Building, Link Road. Chincholi Signal,Malad West, Mumbai",,,Malad West, Mumbai,1200,3.7,yes,yes,yes,no,yes,no
,Cocoamaya,"Shivani Dongre Industrial Premises, Andheri Kurla Road,Sakinaka, Mumbai Near Sakinaka Metro Station",,,Sakinaka, Mumbai,300,3.4,yes,no,no,no,no,no
,Grills & Wok,"13 -14, 27,BycullaHouse, Clare Road, Byculla, Mumbai",,,Byculla, Mumbai,700,3.6,yes,no,no,no,no,no
,Gomantak,"301 Miranda Chawl, Kelkar Road,Dadar West, Mumbai",,,Dadar West, Mumbai,700,3.8,no,no,no,no,no,no
,One Street Over,"Linking Road, Bandra WestGround Floor, 35th Street, Off of Linking Road, Khar West,",,,"Linking Road, Bandra West", Mumbai,2000,4.1,no,yes,yes,yes,yes,no
,Delizioso,"Dr. Rajendra Prasad Road, Raghuveer Nagar, Near Char Rasta, Near Lassi Cycles,Dombivali East, Mumbai",,,Dombivali East, Mumbai,550,4,yes,no,no,yes,no,no
,Trattoria - Vivanta By Taj President,"Vivanta by Taj President, 90,Cuffe Parade, Mumbai",,,Cuffe Parade, Mumbai,2500,4.1,no,no,yes,yes,no,no
,Cafe Ville Villa,"Shop 3, Dunhill Castle, Hanuman Road,opposite to icici bank and gajalee hotel,Vile Parle East, Mumbai",,,Vile Parle East, Mumbai,600,4,yes,yes,no,yes,no,no
,Navaratna,"Hotel Navaratna,  Plot 10, Sector 17,Vashi, Navi Mumbai",,,Vashi, Mumbai,550,3.8,yes,no,no,no,yes,no
,Brewers Bay,"Plot 20, Shah Prima Building,KhargharStation Road, Sector 2, Kharghar, Navi Mumbai",,,Kharghar, Mumbai,600,4,no,yes,no,yes,no,no
,Bombay Brews,"Vasant Vihar, Thane WestShop 11, Block 1, Emerald Plaza, Pokhran Road 2, Hiranandani Meadows,",,,"Vasant Vihar, Thane West", Mumbai,800,3.8,yes,yes,no,no,no,no
,Pack-A-Pav,"Pali Hill, Bandra WestShop 2, St. Andrews Road, Near New India General Store,",,,"Pali Hill, Bandra West", Mumbai,500,4.2,no,no,no,no,no,no
,Cafe Bombay Diaries,"Shop 9, Chawla Plaza, Sarovar Vihar, Sector 11,CBD-Belapur, Navi Mumbai",,,CBD-Belapur, Mumbai,550,4.1,yes,yes,no,no,no,no
,Häagen-Dazs,"Ground Floor, City Park, Hiranandani Gardens,Powai, Mumbai",,,Powai, Mumbai,800,4.1,yes,no,no,yes,no,no
,Lucknowee Tunday Kebab,"789-A, Goawala Building, LBS Marg, Opposite Fauziya Nursing Home,Kurla, Mumbai",,,Kurla, Mumbai,500,3.4,yes,no,no,no,no,no
,Food Jar,"6-7, Ground Floor, Ganga Niwas, New Link Road,  Chincholi Bundari,Malad West, Mumbai",,,Malad West, Mumbai,800,4,yes,no,no,no,no,no
,Sigdi,"Linking Road, Bandra WestAbbas Compound, 29th Road, Off Waterfield Road,",,,"Linking Road, Bandra West", Mumbai,650,3.5,yes,no,no,no,no,no
,Fill In The Blank,"Keshav Bhavan, Shop - 13, Bal Govindas Road, Near Shivaji Park, Opposite Raja Rani Travels,Mahim, Mumbai",,,Mahim, Mumbai,300,3.7,yes,no,no,no,no,no
,Timbuctoo,"C 13, Mayfair Sonata,VikhroliPowai Link Road, Vikhroli West, Vikhroli, Mumbai",,,Vikhroli, Mumbai,1650,3.5,yes,no,yes,no,no,no
,Biryani Guru,"Mermaid 1, Opp Indian Naval Canteen
, Sector 11,CBD-Belapur, Navi Mumbai",,,CBD-Belapur, Mumbai,750,3.9,yes,yes,no,no,no,no
,Shree Sagar Veg Restaurant,"Pali Hill, Bandra WestShyam Kunj, Pali Naka, 16th Road,",,,"Pali Hill, Bandra West", Mumbai,900,3.4,yes,no,no,yes,yes,no
,Peninsula - Peninsula Grand Hotel,"The Peninsula Grand Hotel,SakinakaJunction, Andheri East, Sakinaka, Mumbai",,,Sakinaka, Mumbai,1800,3.9,yes,yes,yes,yes,yes,no
,New Modern Cafe,"1, Chirag CHS, Phadke Road,Dombivali East, Mumbai",,,Dombivali East, Mumbai,450,3.6,no,no,no,no,no,no
,Soy Street,"Inorbit Mall, First Floor,Sector 30 A,Vashi, Navi Mumbai",,,Vashi, Mumbai,1100,3.7,yes,yes,yes,yes,no,no
,Around d' Globe,"Shop 2/3/4 Shripal Nagar CHS, Near Malpani Ground, Satya Nagar,Borivali West, Mumbai",,,Borivali West, Mumbai,900,3.5,yes,no,no,no,no,no
,Blue Waters,"1st Floor, Peninsula Corporation Park, Ganpatrao Kadam Marg,Lower Parel, Mumbai",,,Lower Parel, Mumbai,650,3.2,yes,no,yes,no,no,no
,Pronto Pasta and Noodles,"1, Indraprastha Tower, Sector 29,Vashi, Navi Mumbai",,,Vashi, Mumbai,500,3.8,yes,no,no,no,no,no
,Utsav,"Panch Pakhadi, Thane WestAtunkumar Vaidya Marg,",,,"Panch Pakhadi, Thane West", Mumbai,700,3.5,no,no,no,no,no,no
,GrubHub,"MMC market, Mith Chowki, Link Road,Malad West, Mumbai",,,Malad West, Mumbai,850,3.5,yes,no,no,no,no,no
,Papacream,"18, Cambatta Building, J.T Road,Churchgate, Mumbai",,,Churchgate, Mumbai,400,3.7,yes,no,no,yes,no,no
,Farm Cafe,"Shop - G - 11, Runwal Greens Goregaon-Mulund Link Road, Next to Fortis Hospital,Mulund West, Mumbai",,,Mulund West, Mumbai,500,3.3,yes,no,no,yes,no,no
,Chaai Centre,"Shop 14&16, Plot 37, Mayuresh Cosmos, Sector 11,CBD-Belapur, Navi Mumbai",,,CBD-Belapur, Mumbai,450,4.1,yes,yes,no,yes,no,no
,Hot Wok,"Shop 20, Plot 28, Bhoomi Tower, Near ITM College, Sector 4,Kharghar, Navi Mumbai",,,Kharghar, Mumbai,650,3.7,yes,no,no,yes,no,no
,Theory,"Unit 1, Ground Floor, C Wing, Trade World Building, Kamla Mills Compound, SB Marg, Tulsi Pipe Road,Lower Parel, Mumbai",,,Lower Parel, Mumbai,2500,3.9,no,yes,yes,yes,yes,no
,Cat Café Studio,"Versova, Andheri West63, Harminder Singh Road, Aram Nagar Part 1,",,,"Versova, Andheri West", Mumbai,300,4.3,no,no,no,yes,no,no
,Matahaari,"Level IV, The Atria Mall, Dr. Annie Besant Road,Worli, Mumbai",,,Worli, Mumbai,3000,3,no,yes,yes,no,yes,no
,Jyran - Sofitel,"Sofitel Hotel, C 57,Bandra Kurla Complex, Mumbai",,,Bandra Kurla Complex, Mumbai,3300,4.3,no,no,yes,yes,no,no
,The Pantry,"Yeshwant Chambers, Military Square Lane, Near Trishna, Kala Ghoda,Fort, Mumbai",,,Fort, Mumbai,1400,3.9,yes,no,no,yes,no,no
,Independence Brewing Company,"B 41, Unit 001 & 101, Boolani Estate Owners Premises Co-Op Society, New Link Road, Opposite City Mall, Mumbai,Veera Desai Area, Mumbai",,,Veera Desai Area, Mumbai,1800,4.1,no,yes,no,yes,no,no
,Bombay Coffee House,"Linking Road, Bandra West248, Neelkamal Building, Opposite National College, Waterfield Road,",,,"Linking Road, Bandra West", Mumbai,750,3.9,yes,no,no,yes,yes,no
,Village - The soul of India,"3rd Floor, North Wing, R City Mall, LBS Marg,Ghatkopar West, Mumbai",,,Ghatkopar West, Mumbai,1000,3.5,no,no,no,no,no,no
,The Boston Cupcakery,"Andheri Lokhandwala, Andheri WestShop 1, Legend Apartment, Near Millat Nagar Circle,",,,"Andheri Lokhandwala, Andheri West", Mumbai,600,4.2,yes,no,no,no,no,no
,Joss,"Savoy Chambers, Next To Mini Cooper Showroom,Santacruz West, Mumbai",,,Santacruz West, Mumbai,2500,4.2,no,yes,yes,no,yes,no
,Frisbees,"Hill Road, Bandra WestShop 6, A39, Labaik House, Chimbai Road, Near St. Andrews Church,",,,"Hill Road, Bandra West", Mumbai,600,4.2,yes,no,no,no,no,no
,Bombay to Barcelona Library Café,"3 & 4, Golden Nest Cooperation Housing Society, Mapkhan Nagar,MarolNaka, Mumbai, Marol, Mumbai",,,Marol, Mumbai,500,4.7,no,no,no,no,no,no
,Cafe Trofima,"Road 2, Raja Bade Chowk,Dadar Shivaji Park, Mumbai",,,Dadar Shivaji Park, Mumbai,800,3.9,no,no,no,no,no,no
,The Lab,"240, Walkeswar Road, Dahibai Building,Malabar Hill, Mumbai",,,Malabar Hill, Mumbai,750,3.7,yes,no,no,no,no,no
,TBC - The Boat Club,"2nd Floor, Thakur Mall,Dahisar East, Mumbai",,,Dahisar East, Mumbai,1200,4,yes,no,yes,yes,no,no
,Mahesh Lunch Home,"Next to J.W MarriottJuhuTara Road, Juhu, Mumbai",,,Juhu, Mumbai,1800,4.1,yes,no,yes,no,yes,no
,Zaika Crave - Club Aquaria,"Club Aquaria, near St. Lawrence School, Devidas Lane,Borivali West, Mumbai",,,Borivali West, Mumbai,1000,4.6,yes,yes,yes,no,no,no
,Blah Blah Lounge,"Panch Pakhadi, Thane West1st Floor, Sun Magnetica Building, Louis Wadi, Near Dhiraj Residency,",,,"Panch Pakhadi, Thane West", Mumbai,800,4.2,no,yes,yes,yes,no,yes
,Romano's - JW Marriott Mumbai Sahar,"JW Marriott Mumbai Sahar, IA Project Road, Chhatrapati Shivaji International Airport, Sahar,Chakala, Mumbai",,,Chakala, Mumbai,5000,4.8,no,no,yes,yes,yes,no
,JW Lounge - JW Marriott Mumbai Sahar,"JW Marriott Mumbai Sahar, IA Project Road, Chhatrapati Shivaji International Airport, Mumbai Sahar,Chakala, Mumbai",,,Chakala, Mumbai,1500,4.1,no,no,yes,yes,no,no
,China Gate,"G 1, Ground Floor, Akruti Star, MIDC, Central Road,Mahakali, Mumbai",,,Mahakali, Mumbai,1800,3.7,yes,no,yes,no,yes,no
,China Gate,"Royal Plaza, New Link Road,Veera Desai Area, Mumbai",,,Veera Desai Area, Mumbai,1800,3.6,yes,no,yes,no,no,no
,China Gate,"CST Road, Kalina,Santacruz East, Mumbai",,,Santacruz East, Mumbai,700,3,yes,no,no,no,no,no
,China Gate,"JuhuTara Road, Juhu, Mumbai",,,Juhu, Mumbai,1800,3,yes,no,no,no,no,no
,China Gate,"B 1, Times Square Tech Park, Andheri Kurla Road, Sakinaka Junction,Marol, Mumbai",,,Marol, Mumbai,1800,3,yes,no,no,no,no,no
,China Gate,"Versova, Andheri WestMukkti Cultural Hub, Model Town, Near Cha Cha Nehru Park,",,,"Versova, Andheri West", Mumbai,1800,2.8,yes,no,no,no,no,no
,Roots Cafe,"Peninsula Redpine, Near Airport Road Metro Station, Andheri East,Marol, Mumbai",,,Marol, Mumbai,900,3.5,no,yes,yes,no,no,yes
,Rodeo Drive - Peninsula Redpine,"Peninsula Redpine, Near Airport Road Metro Station, Andheri East,Marol, Mumbai",,,Marol, Mumbai,1500,3.9,no,yes,yes,no,yes,no
,BAR BAR,"First Floor, Phoenix Marketcity, Lal Bahadur Shastri Marg,Kurla, Mumbai",,,Kurla, Mumbai,1500,3.7,no,yes,yes,no,yes,no
,Cafe Serene,"Virgin Beach, Behind Valenkani Church,Mira Road, Mumbai Uttan Bhayender(W), Thane, Maharashtra.",,,Mira Road, Mumbai,800,3.7,no,yes,yes,no,yes,no
,Rinpoche,"1, Ambaji Dham CHS, Near Amba Mata Mandir, Factory Lane, Shimpoli,Borivali West, Mumbai",,,Borivali West, Mumbai,1000,4.2,yes,no,no,no,no,no
,Something's Fishy,"Tunga International Hotel, B11, MIDC, Central Road,Mahakali, Mumbai",,,Mahakali, Mumbai,1700,4.2,yes,no,yes,no,yes,no
,Olive Bistro,"Oberoi Mall, Film City Road,Goregaon East, Mumbai",,,Goregaon East, Mumbai,1600,3.7,yes,yes,yes,no,no,no
,Papa Pancho Da Dhaba,"Pali Hill, Bandra WestGasper Enclave, St John's Road, Near Rupee Bank,",,,"Pali Hill, Bandra West", Mumbai,1000,3.8,yes,no,no,no,no,no
,Say Cheese,"10, Paras Arcade, Supariwala Estate, Near Central Plaza,Charni Road, Mumbai",,,Charni Road, Mumbai,350,3.8,yes,no,no,no,no,no
,Mondo Fine Dine,"Shop 1, Omkareshwar, New Link Road,kanderpada,Dahisar West, Mumbai",,,Dahisar West, Mumbai,1300,4.9,no,no,no,no,no,no
,Mia Cucina,"G3, Transocean House, Lake Boulevard Street, Hiranandani Business Park,Powai, Mumbai",,,Powai, Mumbai,2000,3.9,yes,no,yes,yes,no,no
,Hit & Run,"3, Near Akal Society, Tarun Bharat Road,   Andheri East,Chakala, Mumbai",,,Chakala, Mumbai,700,4.1,yes,no,no,no,no,no
,Bhagwati Veg Restaurant,"Kesar Residency, Sector 3, Charkop,Kandivali West, Mumbai",,,Kandivali West, Mumbai,550,3.5,yes,no,no,no,no,no
,Cafe Monza,"Plot 5/6, Bhoomi Heights, Opposite Sector 8,Kharghar, Navi Mumbai",,,Kharghar, Mumbai,1000,4.3,yes,no,no,no,no,no
,Ottoman Café,"1060, Above Countries Connection, Opp. Mainland China, Near. Infiniti Mall, Off New Link Road,Oshiwara, Andheri West, Mumbai",,,"Oshiwara, Andheri West", Mumbai,800,3.7,no,yes,no,no,yes,no
,China Bistro,"Vasant Vihar, Thane WestGround Floor, Infinity Shopping Complex,",,,"Vasant Vihar, Thane West", Mumbai,1700,4.2,yes,yes,yes,no,yes,no
,Lemon Leaf,"4, Mandlik Road, Behind Taj Mahal Hotel,Colaba, Mumbai",,,Colaba, Mumbai,1200,4.1,no,yes,yes,no,yes,no
,Fat Kid Deli,"Unit F2, First Floor, Haware Infotech Park, Sector 30A,Vashi, Navi Mumbai",,,Vashi, Mumbai,850,3.9,no,no,no,yes,no,no
,Sardar Refreshments,"TardeoRoad Junction, Opposite Bus Depot, Tardeo, Mumbai",,,Tardeo, Mumbai,250,3.6,no,no,no,no,no,no
,Lotus Cafe - JW Marriott Mumbai Juhu,"JW Marriott,JuhuTara Road, Juhu, Mumbai",,,Juhu, Mumbai,3500,3.7,no,no,yes,yes,no,no
,Barbeque Central,"1st Floor, Chandiwala Heritage, Opposite Bangur Nagar, Above Absolute Furniture, Goregaon Link Road,Goregaon West, Mumbai",,,Goregaon West, Mumbai,1400,4,no,no,no,no,yes,no
,AKA Bistro,"121, Radha Bhavan, Military Square, Nagindas Master Road, Kala Ghoda,Fort, Mumbai",,,Fort, Mumbai,1400,4.2,no,no,no,yes,no,no
,Fort 001,"Janmabhoomi Marg,Fort, Mumbai",,,Fort, Mumbai,1600,4.1,no,no,no,no,no,no
,McDonald's,"273/275, Bellasis Road, Near City Centre, Jehangir Boman Behram Marg,Mumbai Central, Mumbai",,,Mumbai Central, Mumbai,500,2.4,yes,no,no,no,no,no
,Food Adda,"Shop 4, Motimahal Building, Sodawala Len,Borivali West, Mumbai",,,Borivali West, Mumbai,400,3.6,yes,no,no,no,no,no
,Shizusan Shophouse & Bar,"Skyzone, Ground Floor, Near Lifestyle Gate, High Street Phoenix Mall,Lower Parel, Mumbai",,,Lower Parel, Mumbai,1600,4.2,no,no,yes,no,yes,no
,Bombay Breeze Cafe,"4 Bungalows6th Floor, Trance Avenue Building, Next to Mhada Telephone Exchange,",,,4 Bungalows, Mumbai,1400,3.6,no,no,yes,yes,no,yes
,Plenty,"3-B, Raja Bahadur Mansion, 24-A Mumbai Samachar Marg,Fort, Mumbai",,,Fort, Mumbai,1300,4,no,no,no,no,no,no
,DP's The Fast Food Centre,"Opposite Ruia College, L N road,Matunga East, Mumbai",,,Matunga East, Mumbai,600,3.7,yes,no,no,no,no,no
,Crave,"Shivalik Building, Appasaheb Marathe Marg, Adjacent to Tata Motors,Prabhadevi, Mumbai",,,Prabhadevi, Mumbai,750,3.8,yes,no,no,no,no,no
,Fooze,"Vasant Vihar, Thane WestShop 21, Block 3, Emerald Plaza, Hiranandani Meadows, GB Road,",,,"Vasant Vihar, Thane West", Mumbai,400,4.7,no,yes,no,yes,no,no
,Gaylord,"Mayfair Building, VN Road,Churchgate, Mumbai",,,Churchgate, Mumbai,1700,3.6,yes,no,yes,no,no,no
,Coppetto Artisan Gelato,"Linking Road, Bandra WestShop 3, Plot 117, Muzzafar Manor,  Waterfield Road,",,,"Linking Road, Bandra West", Mumbai,350,3.9,no,no,no,yes,no,no
,Jai Hind Lunch Home,"7/8 B, Madhav Bhavan, Opposite Kamala Mills,Lower Parel, Mumbai",,,Lower Parel, Mumbai,700,4,yes,no,no,no,no,no
,Hearsch Bakery,"90/A, Next to Holy Family Hospital,Hill Road, Bandra West, Mumbai",,,"Hill Road, Bandra West", Mumbai,400,4.3,no,no,no,no,no,no
,Baba Falooda,"Shop 2, 52, Bell View Building, L J 2nd Cross Road,Mahim, Mumbai",,,Mahim, Mumbai,200,4.5,no,no,no,no,no,no
